Order ID,Order Number,Total Price Due,Date,Employee ID,Customer ID,Order Satisfied,Items Ordered
102508,2508,21.42,10/20/2022,727301,323,True,"['Grilled Market Salad w/ Spicy Filet', 'Grilled Chicken Sandwich - Combo', 'Freshly Brewed Iced Tea Sweetened', 'Simply Orange']"
102509,2509,11.29,10/20/2022,908714,319,True,"['Waffle Potato Fries - Medium', 'Sausage, Egg, & Cheese Biscuit', 'Chick-n-Minis']"
102510,2510,9.23,10/20/2022,748375,139,True,"['Breakfast Filets', 'Chick-n-Minis', 'Fruit Cup Small']"
102511,2511,12.58,10/20/2022,706968,130,True,"['Grilled Market Salad w/ Grilled Nuggets', 'Grilled Chicken Sandwich']"
102512,2512,16.68,10/20/2022,706968,441,True,"['Chicken, Egg, & Cheese Biscuit', 'Cobb Salad']"
102513,2513,17.18,10/20/2022,738176,339,True,"['Grilled Nuggets - 4 Pc.', 'Grilled Market Salad w/ Chick-fil-A Filet', 'Kale Crunch', 'Coca-Cola']"
102514,2514,6.69,10/20/2022,528785,408,True,"['Buddy Fruits Apple Sauce', 'Waffle Potato Fries - Medium', 'Breakfast Filets']"
102515,2515,14.53,10/20/2022,871008,902,True,"['Chick-n-Strips 1 Pc.', 'Spicy Chicken Sandwich', 'Grilled Market Salad w/ Grilled Filet']"
102516,2516,37.77,10/20/2022,415480,57,True,"['Chick-n-Strips 1 Pc.', 'Grilled Market Salad w/ Grilled Nuggets', 'Gallon Beverage', 'Chicken, Egg, & Cheese Biscuit', 'Chick-fil-A Nuggets - Combo 8 Pc.']"
102517,2517,15.29,10/20/2022,871008,125,True,"['Chicken Biscuit', 'Chocolate Milkshake', 'Chicken Soup', 'Strawberry Milkshake']"
102518,2518,19.64,10/20/2022,706968,732,True,"['1/2 Sweet Tea, 1/2 Unsweet Tea', 'Nuggets - 6 Pc.', 'Grilled Chicken Sandwich - Combo', 'Chick-fil-A Nuggets - Combo 8 Pc.']"
102519,2519,20.53,10/20/2022,865465,707,True,"['Vanilla Milkshake', 'Grilled Market Salad w/ Spicy Grilled Filet', 'Spicy Chicken Biscuit', 'Sausage, Egg, & Cheese Biscuit']"
102520,2520,14.49,10/20/2022,274617,534,True,"['Fruit Cup Large', 'Grilled Nuggets - 6 Pc.', 'Autumn Spice Milkshake']"
102521,2521,7.19,10/20/2022,727301,607,True,['Grilled Market Salad']
102522,2522,6.98,10/20/2022,415480,482,True,"['Chicken, Egg, & Cheese Biscuit', 'Honest Kids Apple Juice']"
102523,2523,11.59,10/20/2022,721405,441,True,"['Waffle Potato Fries - Medium', 'Iced Coffee', 'Egg White Grill', 'Coca-Cola']"
102524,2524,3.85,10/20/2022,706968,402,True,['Iced Coffee']
102525,2525,17.43,10/20/2022,706968,783,True,"['Chick-n-Minis', 'Grilled Market Salad w/ Grilled Nuggets', 'Fruit Cup Large']"
102526,2526,6.55,10/20/2022,727301,909,True,['Chick-fil-A Chicken Deluxe Sandwich - Combo']
102527,2527,10.79,10/20/2022,727301,218,True,"['Waffle Potato Fries - Small', 'Nuggets - 6 Pc.', 'Strawberry Milkshake']"
102528,2528,9.04,10/20/2022,486708,64,True,"['Grilled Chicken Sandwich', 'Grilled Nuggets - 6 Pc.']"
102529,2529,6.90,10/20/2022,274617,781,True,"['Chick-fil-A Nuggets (Grilled) 8 Pc.', 'Chick-fil-A Chicken Sandwich']"
102530,2530,20.82,10/20/2022,699912,309,True,"['Grilled Chicken Club Sandwich - Combo', 'Autumn Spice Milkshake', 'Fruit Cup Large', 'Dasani Bottled Water']"
102531,2531,22.97,10/20/2022,415480,688,True,"['Diet Lemonade', 'Fruit Cup Large', 'Cookies & Cream Milkshake', 'Grilled Market Salad w/ Chick-n-Strips', 'Coca-Cola']"
102532,2532,17.44,10/20/2022,706968,968,True,"['Chick-fil-A Chicken Deluxe Sandwich', 'Fruit Cup Large', 'Grilled Chicken Cool Wrap', 'Bacon, Egg, & Cheese Biscuit']"
102533,2533,2.89,10/20/2022,528785,606,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)']"
102534,2534,2.50,10/20/2022,721405,748,True,['Spicy Chicken Biscuit']
102535,2535,9.69,10/20/2022,150541,810,True,"['Chick-n-Strips 3 Pc.', 'Simply Orange', 'Fruit Cup Medium']"
102536,2536,15.62,10/20/2022,721405,290,True,"['Egg White Grill', 'Chocolate Chunk Cookie', 'Spicy Chicken Sandwich', 'Dr Pepper', 'Bacon, Egg, & Cheese Biscuit']"
102537,2537,32.39,10/20/2022,106478,906,True,"['Chick-fil-A Chicken Sandwich', 'Spicy Southwest Salad', 'Chick-n-Strips - Combo 3 Pc.', 'Strawberry Milkshake', 'Chick-fil-A Chicken Sandwich - Combo']"
102538,2538,13.89,10/20/2022,748375,203,True,"['Chick-n-Strips - Combo 3 Pc.', 'Hash Brown Scramble Burrito', 'Fruit Cup Small']"
102539,2539,3.75,10/20/2022,721405,918,True,['Grilled Nuggets - 4 Pc.']
102540,2540,17.94,10/20/2022,714610,76,True,"['Chick-fil-A Chicken Deluxe Sandwich', 'Chick-fil-A Chicken Sandwich - Combo', 'Chick-fil-A Chicken Sandwich', 'Chicken, Egg, & Cheese Muffin']"
102541,2541,10.45,10/20/2022,706968,738,True,"['Bacon, Egg, & Cheese Muffin', 'Nuggets - 4 Pc.', 'Diet Coke']"
102542,2542,12.04,10/20/2022,871008,934,True,"['Nuggets - 4 Pc.', 'Sprite', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Chick-n-Strips 3 Pc.']"
102543,2543,29.03,10/21/2022,871008,900,True,"['Autumn Spice Milkshake', 'Bacon, Egg, & Cheese Muffin', 'Chicken, Egg, & Cheese Biscuit', 'Waffle Potato Fries - Large', 'Spicy Southwest Salad']"
102544,2544,23.04,10/21/2022,871008,777,True,"['Vanilla Milkshake', 'Chick-n-Strips - Combo 3 Pc.', 'Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Frosted Lemonade']"
102545,2545,8.19,10/21/2022,738176,513,True,['Grilled Market Salad w/ Grilled Nuggets']
102546,2546,15.36,10/21/2022,727301,797,True,"['Vanilla Milkshake', 'Chicken, Egg, & Cheese Muffin', 'Honest Kids Apple Juice', '1/2 Lemonade, 1/2 Diet Lemonade']"
102547,2547,16.39,10/21/2022,871008,132,True,"['Spicy Southwest Salad', 'Waffle Potato Fries - Small', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)']"
102548,2548,6.48,10/21/2022,871008,393,True,"['Simply Orange', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)']"
102549,2549,20.23,10/21/2022,415480,426,True,"['Dasani Bottled Water', 'Frosted Coffee', 'Spicy Chicken Sandwich', 'Bacon, Egg, & Cheese Muffin', 'Grilled Nuggets - 6 Pc.']"
102550,2550,2.45,10/21/2022,699912,411,True,"['1/2 Sweet Tea, 1/2 Unsweet Tea']"
102551,2551,11.84,10/21/2022,486708,317,True,"['Chick-n-Strips 1 Pc.', 'Grilled Nuggets - 6 Pc.', 'English Muffin', 'Breakfast Filets']"
102552,2552,6.19,10/21/2022,714610,527,True,['Spicy Chicken Sandwich - Combo']
102553,2553,22.87,10/21/2022,865465,747,True,"['Frosted Coffee', 'Grilled Chicken Club Sandwich', 'Chicken, Egg, & Cheese Biscuit', 'Autumn Spice Milkshake', 'Waffle Potato Fries - Medium']"
102554,2554,18.83,10/21/2022,493194,791,True,"['Spicy Chicken Biscuit', 'Dr Pepper', 'Cobb Salad', 'Breakfast Filets']"
102555,2555,6.60,10/21/2022,274617,69,True,"['Grilled Nuggets - 6 Pc.', 'English Muffin']"
102556,2556,13.98,10/21/2022,748375,401,True,"['Autumn Spice Milkshake', 'Chick-fil-A Chicken Deluxe Sandwich', 'Buddy Fruits Apple Sauce', 'Chocolate Chunk Cookie']"
102557,2557,7.78,10/21/2022,699912,617,True,"['Grilled Chicken Club Sandwich', 'Breakfast Filets']"
102558,2558,11.99,10/21/2022,486708,297,True,"['English Muffin', 'Frosted Coffee', 'Chick-n-Minis']"
102559,2559,5.34,10/21/2022,871851,98,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Coca-Cola']"
102560,2560,13.69,10/21/2022,106478,153,True,"['English Muffin', 'Chick-fil-A Nuggets 8 Pc.', 'Grilled Chicken Sandwich', 'Freshly Brewed Iced Tea Unsweetened', 'Waffle Potato Fries - Large']"
102561,2561,22.28,10/21/2022,748375,817,True,"['Spicy Southwest Salad', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Sausage, Egg, & Cheese Biscuit', 'Kale Crunch']"
102562,2562,18.73,10/21/2022,415480,905,True,"['Chick-n-Strips 1 Pc.', 'Chick-fil-A Chicken Deluxe Sandwich', 'Grilled Chicken Club Sandwich', 'Breakfast Filets', 'Fruit Cup Large']"
102563,2563,5.95,10/21/2022,699912,931,True,['Chick-fil-A Chicken Sandwich - Combo']
102564,2564,2.89,10/21/2022,150541,73,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)']"
102565,2565,9.54,10/21/2022,699912,919,True,"['Chick-n-Strips 3 Pc.', 'Spicy Chicken Sandwich - Combo']"
102566,2566,4.65,10/21/2022,865465,769,True,['Grilled Nuggets - 6 Pc.']
102567,2567,15.39,10/21/2022,865465,390,True,"['Fruit Cup Small', 'Sausage, Egg, & Cheese Biscuit', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', '1/2 Sweet Tea, 1/2 Unsweet Tea', 'Nuggets - 4 Pc.']"
102568,2568,21.96,10/21/2022,714610,557,True,"['Grilled Chicken Sandwich - Combo', 'Chick-n-Minis', 'Simply Orange', 'Spicy Chicken Sandwich - Combo']"
102569,2569,11.88,10/21/2022,738176,568,True,"['Fruit Cup Medium', 'Grilled Chicken Club Sandwich', 'Waffle Potato Fries - Small', 'Honest Kids Apple Juice']"
102570,2570,17.49,10/21/2022,493194,532,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Coca-Cola', 'Waffle Potato Fries - Small', 'Lemonade', 'Grilled Nuggets - 6 Pc.']"
102571,2571,22.92,10/21/2022,528785,957,True,"['Simply Orange', 'Fruit Cup Small', 'Autumn Spice Milkshake', 'Cobb Salad']"
102572,2572,18.68,10/21/2022,669838,853,True,"['English Muffin', 'Cobb Salad', 'Greek Yogurt Parfait', 'Chocolate Fudge Brownie']"
102573,2573,11.68,10/21/2022,738176,671,True,"['Spicy Chicken Sandwich', 'Grilled Chicken Club Sandwich - Combo']"
102574,2574,15.43,10/21/2022,150541,964,True,"['1/2 Sweet Tea, 1/2 Unsweet Tea', 'Kale Crunch', 'Chick-fil-A Chicken Deluxe Sandwich', 'Chick-n-Strips 2 Pc.', 'Sprite']"
102575,2575,22.77,10/21/2022,871851,625,True,"['1% Chocolate Milk', 'Grilled Chicken Cool Wrap', 'Gallon Beverage']"
102576,2576,5.19,10/21/2022,669838,922,True,['Grilled Chicken Cool Wrap']
102577,2577,27.74,10/21/2022,871008,864,True,"['Spicy Southwest Salad', 'Hash Brown Scramble Burrito', 'Chicken Biscuit', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)', 'Frosted Lemonade']"
102578,2578,2.59,10/21/2022,748375,981,True,['Dasani Bottled Water']
102579,2579,5.59,10/21/2022,274617,73,True,['Autumn Spice Milkshake']
102580,2580,20.49,10/21/2022,871851,277,True,"['Coca-Cola', 'Gallon Beverage', 'Dr Pepper']"
102581,2581,19.02,10/21/2022,748375,951,True,"['Vanilla Milkshake', 'Grilled Chicken Cool Wrap - Combo', 'Kale Crunch', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)']"
102582,2582,12.97,10/21/2022,706968,958,True,"['Bacon, Egg, & Cheese Biscuit', 'Buttered Biscuit', 'Coca-Cola', 'Hash Browns', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)']"
102583,2583,22.17,10/21/2022,748375,651,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Strawberry Milkshake', 'Chick-n-Strips - Combo 3 Pc.', 'Chocolate Chunk Cookie', 'Chick-fil-A Chicken Sandwich - Combo']"
102584,2584,8.70,10/21/2022,699912,195,True,"['Coca-Cola', 'Chick-n-Strips - Combo 3 Pc.']"
102585,2585,2.45,10/21/2022,274617,324,True,['Greek Yogurt Parfait']
102586,2586,10.43,10/21/2022,748375,367,True,"['Hash Brown Scramble Bowl', 'English Muffin', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)']"
102587,2587,2.45,10/21/2022,669838,845,True,['Sprite']
102588,2588,3.05,10/21/2022,106478,141,True,['Chick-n-Strips 1 Pc.']
102589,2589,12.47,10/21/2022,493194,872,True,"['Grilled Market Salad w/ Grilled Filet', 'Hash Browns', 'Waffle Potato Chips']"
102590,2590,29.99,10/21/2022,493194,500,True,"['Gallon Beverage', 'Chick-fil-A Nuggets - Combo 8 Pc.', 'Chicken Soup', 'Coca-Cola', 'Chick-n-Strips 3 Pc.']"
102591,2591,8.49,10/21/2022,493194,253,True,"['English Muffin', 'Chick-fil-A Chicken Deluxe Sandwich', 'Diet Lemonade']"
102592,2592,10.60,10/21/2022,727301,539,True,"['Grilled Nuggets - 6 Pc.', 'Chick-fil-A Nuggets - Combo 8 Pc.']"
102593,2593,9.44,10/21/2022,871851,379,True,"['Fruit Cup Large', 'Chocolate Milkshake']"
102594,2594,10.78,10/21/2022,865465,205,True,"['Dasani Bottled Water', 'Grilled Market Salad w/ Nuggets']"
102595,2595,11.64,10/21/2022,727301,308,True,"['Bacon, Egg, & Cheese Biscuit', 'Buddy Fruits Apple Sauce', 'Freshly Brewed Iced Tea Unsweetened', '1% Chocolate Milk']"
102596,2596,10.13,10/21/2022,493194,485,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Hash Brown Scramble Burrito', 'Waffle Potato Fries - Medium']"
102597,2597,14.14,10/21/2022,706968,955,True,"['Sprite', 'Cobb Salad']"
102598,2598,18.83,10/21/2022,721405,556,True,"['Chick-fil-A Nuggets 8 Pc.', 'Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Autumn Spice Milkshake', 'Egg White Grill']"
102599,2599,7.59,10/21/2022,871851,989,True,"['English Muffin', 'Diet Lemonade', 'Fruit Cup Medium']"
102600,2600,24.04,10/21/2022,871851,563,True,"['Bacon, Egg, & Cheese Biscuit', 'Cobb Salad', 'Chick-n-Strips 3 Pc.', 'Sausage, Egg, & Cheese Biscuit']"
102601,2601,26.72,10/21/2022,106478,880,True,"['Grilled Market Salad w/ Grilled Nuggets', 'Grilled Market Salad w/ Nuggets', 'Grilled Chicken Club Sandwich - Combo', 'English Muffin']"
102602,2602,6.98,10/21/2022,150541,15,True,"['Grilled Chicken Sandwich', 'Chocolate Fudge Brownie']"
102603,2603,1.55,10/21/2022,721405,460,True,['Waffle Potato Fries - Small']
102604,2604,12.98,10/21/2022,486708,129,True,"['Lemonade', 'Sprite', 'Diet Coke', 'Chocolate Milkshake']"
102605,2605,9.44,10/21/2022,150541,281,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
102606,2606,18.17,10/21/2022,871008,383,True,"['Grilled Market Salad w/ Chick-n-Strips', 'Buttered Biscuit', 'Grilled Chicken Club Sandwich - Combo']"
102607,2607,15.84,10/21/2022,415480,402,True,"['Coca-Cola', 'Grilled Nuggets - 6 Pc.', 'Grilled Nuggets - 4 Pc.', 'Chick-n-Minis']"
102608,2608,19.64,10/21/2022,748375,78,True,"['Fruit Cup Medium', 'Chick-fil-A Chicken Deluxe Sandwich', 'Frosted Lemonade', 'Grilled Market Salad w/ Chick-n-Strips']"
102609,2609,7.45,10/21/2022,150541,879,True,"['Vanilla Milkshake', 'Chicken Biscuit']"
102610,2610,14.09,10/21/2022,714610,445,True,"['Grilled Chicken Cool Wrap - Combo', 'Chick-fil-A Chicken Sandwich', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)']"
102611,2611,16.41,10/21/2022,865465,584,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Coca-Cola', 'Chicken, Egg, & Cheese Muffin', 'Simply Orange', 'Breakfast Filets']"
102612,2612,25.83,10/21/2022,150541,129,True,"['1% Chocolate Milk', 'Waffle Potato Fries - Small', 'Gallon Beverage', 'Nuggets - 4 Pc.', 'Chick-n-Strips 3 Pc.']"
102613,2613,17.13,10/21/2022,150541,599,True,"['Grilled Nuggets - 4 Pc.', 'Chocolate Milkshake', 'Grilled Market Salad w/ Spicy Filet']"
102614,2614,5.05,10/21/2022,274617,741,True,['Frosted Coffee']
102615,2615,4.94,10/21/2022,908714,812,True,"['Chocolate Chunk Cookie', 'Chick-fil-A Nuggets 8 Pc.']"
102616,2616,10.21,10/21/2022,727301,784,True,"['Sprite', 'Freshly Brewed Iced Tea Unsweetened', 'Chicken Biscuit', 'Chick-fil-A Chicken Sandwich']"
102617,2617,6.79,10/21/2022,274617,542,True,['Spicy Chicken Deluxe Sandwich - Combo']
102618,2618,20.31,10/21/2022,871008,186,True,"['Freshly Brewed Iced Tea Sweetened', 'Grilled Market Salad', 'Chocolate Fudge Brownie', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Vanilla Milkshake']"
102619,2619,11.95,10/21/2022,721405,251,True,"['Frosted Coffee', 'Breakfast Filets', 'Chicken Biscuit', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
102620,2620,13.28,10/21/2022,748375,550,True,"['Grilled Market Salad w/ Chick-n-Strips', 'Dasani Bottled Water', 'Spicy Chicken Biscuit']"
102621,2621,1.99,10/21/2022,106478,634,True,['Honest Kids Apple Juice']
102622,2622,19.83,10/21/2022,699912,65,True,"['Grilled Market Salad', 'Chick-n-Strips 1 Pc.', 'Egg White Grill', 'Chick-fil-A Chicken Sandwich - Combo']"
102623,2623,10.92,10/21/2022,865465,636,True,"['Spicy Chicken Deluxe Sandwich', 'Chick-n-Strips 1 Pc.', 'Honest Kids Apple Juice', '1% Chocolate Milk']"
102624,2624,13.78,10/21/2022,908714,655,True,"['Diet Lemonade', 'Fruit Cup Small', 'Chicken Soup', 'Spicy Chicken Sandwich - Combo']"
102625,2625,27.21,10/21/2022,738176,252,True,"['Spicy Chicken Sandwich - Combo', 'Cookies & Cream Milkshake', 'Grilled Market Salad w/ Chick-fil-A Filet', 'Vanilla Milkshake', 'Dr Pepper']"
102626,2626,1.55,10/21/2022,493194,877,True,['Waffle Potato Fries - Small']
102627,2627,1.55,10/21/2022,528785,514,True,['Waffle Potato Fries - Small']
102628,2628,13.08,10/21/2022,706968,287,True,"['Chick-n-Strips 1 Pc.', '1% Chocolate Milk', 'Chick-fil-A Chicken Sandwich', 'Chick-n-Minis']"
102629,2629,23.29,10/21/2022,528785,7,True,"['Chick-fil-A Chicken Sandwich', 'Chick-fil-A Nuggets 8 Pc.', 'Spicy Southwest Salad', 'Kale Crunch', 'Sprite']"
102630,2630,6.70,10/21/2022,106478,571,True,"['Iced Coffee', 'Buddy Fruits Apple Sauce']"
102631,2631,16.88,10/21/2022,727301,952,True,"['Cobb Salad', 'Vanilla Milkshake']"
102632,2632,24.32,10/21/2022,106478,471,True,"['Hash Brown Scramble Bowl', 'Grilled Chicken Sandwich - Combo', 'Chick-n-Strips 3 Pc.', 'Grilled Market Salad w/ Spicy Grilled Filet']"
102633,2633,31.22,10/21/2022,714610,713,True,"['Hash Brown Scramble Burrito', 'Gallon Beverage', 'Chick-fil-A Nuggets - Combo 8 Pc.', 'Chick-n-Strips 2 Pc.']"
102634,2634,10.49,10/21/2022,908714,203,True,"['Chick-fil-A Nuggets (Grilled) 8 Pc.', 'Grilled Nuggets - 6 Pc.', '1% Chocolate Milk']"
102635,2635,10.08,10/21/2022,706968,284,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Grilled Market Salad']"
102636,2636,18.43,10/21/2022,528785,612,True,"['Fruit Cup Small', 'Cookies & Cream Milkshake', 'Spicy Chicken Sandwich', 'Fruit Cup Large', 'Chick-fil-A Chicken Deluxe Sandwich']"
102637,2637,15.91,10/21/2022,706968,932,True,"['Greek Yogurt Parfait', 'Chick-fil-A Chicken Sandwich', 'Chicken Biscuit', 'Grilled Chicken Cool Wrap - Combo']"
102638,2638,17.62,10/21/2022,721405,565,True,"['Chocolate Milkshake', 'Waffle Potato Fries - Medium', 'Grilled Market Salad w/ Spicy Filet', 'Chocolate Fudge Brownie']"
102639,2639,17.54,10/21/2022,908714,429,True,"['Spicy Southwest Salad', 'Grilled Chicken Club Sandwich']"
102640,2640,12.72,10/21/2022,493194,230,True,"['Diet Lemonade', 'Bacon, Egg, & Cheese Muffin', 'Dasani Bottled Water', 'Chocolate Fudge Brownie']"
102641,2641,4.10,10/21/2022,721405,390,True,"['Waffle Potato Fries - Medium', 'Dr Pepper']"
102642,2642,5.94,10/21/2022,748375,607,True,"['Chick-n-Strips 1 Pc.', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)']"
102643,2643,7.90,10/21/2022,699912,224,True,"['Frosted Lemonade', 'Buddy Fruits Apple Sauce']"
102644,2644,26.72,10/21/2022,699912,880,True,"['Spicy Chicken Deluxe Sandwich - Combo', 'Gallon Beverage', 'Chocolate Chunk Cookie', 'Dr Pepper']"
102645,2645,8.79,10/21/2022,528785,882,True,"['Chick-fil-A Chicken Sandwich', 'Buddy Fruits Apple Sauce', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)']"
102646,2646,15.48,10/21/2022,871851,514,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Waffle Potato Chips', 'Nuggets - 6 Pc.', 'Chick-fil-A Chicken Sandwich - Combo']"
102647,2647,27.89,10/21/2022,486708,534,True,"['Waffle Potato Fries - Medium', 'Frosted Coffee', 'Grilled Chicken Club Sandwich - Combo', 'Bacon, Egg, & Cheese Muffin', 'Grilled Chicken Cool Wrap - Combo']"
102648,2648,16.23,10/21/2022,871008,628,True,"['Chick-fil-A Nuggets - Combo 8 Pc.', 'Chocolate Fudge Brownie', 'Grilled Chicken Cool Wrap', 'Spicy Chicken Biscuit']"
102649,2649,5.80,10/21/2022,721405,352,True,"['Waffle Potato Fries - Small', 'Fruit Cup Large']"
102650,2650,14.39,10/21/2022,415480,143,True,"['Frosted Coffee', 'Grilled Chicken Club Sandwich', 'Grilled Nuggets - 4 Pc.']"
102651,2651,4.09,10/21/2022,274617,415,True,['Chick-n-Strips 2 Pc.']
102652,2652,12.84,10/21/2022,727301,499,True,"['Grilled Nuggets - 4 Pc.', 'Dasani Bottled Water', 'Freshly Brewed Iced Tea Unsweetened', 'Nuggets - 6 Pc.']"
102653,2653,2.85,10/21/2022,486708,933,True,['Buddy Fruits Apple Sauce']
102654,2654,24.29,10/21/2022,738176,735,True,"['Waffle Potato Fries - Small', '1/2 Sweet Tea, 1/2 Unsweet Tea', 'Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Grilled Chicken Cool Wrap - Combo', 'Autumn Spice Milkshake']"
102655,2655,8.64,10/22/2022,714610,146,True,"['Freshly Brewed Iced Tea Sweetened', 'Spicy Chicken Sandwich - Combo']"
102656,2656,16.04,10/22/2022,738176,926,True,"['Chick-fil-A Nuggets - Combo 8 Pc.', 'Coca-Cola', 'Vanilla Milkshake', 'Freshly Brewed Iced Tea Unsweetened']"
102657,2657,13.43,10/22/2022,706968,304,True,"['Grilled Chicken Club Sandwich - Combo', 'Chocolate Fudge Brownie', 'Dr Pepper']"
102658,2658,2.19,10/22/2022,699912,929,True,['Breakfast Filets']
102659,2659,16.84,10/22/2022,486708,324,True,"['Chicken Biscuit', 'Vanilla Milkshake', 'Coca-Cola', 'Waffle Potato Chips', 'Bacon, Egg, & Cheese Biscuit']"
102660,2660,9.97,10/22/2022,699912,585,True,"['Dasani Bottled Water', 'Spicy Chicken Sandwich', 'Chick-n-Strips 2 Pc.']"
102661,2661,9.60,10/22/2022,908714,914,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Chick-fil-A Chicken Deluxe Sandwich']"
102662,2662,4.25,10/22/2022,699912,155,True,['Fruit Cup Large']
102663,2663,3.75,10/22/2022,865465,886,True,['Grilled Nuggets - 4 Pc.']
102664,2664,19.73,10/22/2022,274617,282,True,"['Egg White Grill', 'Fruit Cup Large', 'Spicy Chicken Deluxe Sandwich - Combo', 'Frosted Lemonade']"
102665,2665,15.63,10/22/2022,908714,601,True,"['Grilled Market Salad w/ Chick-fil-A Filet', 'Iced Coffee', 'Simply Orange']"
102666,2666,16.49,10/22/2022,150541,965,True,"['1/2 Sweet Tea, 1/2 Unsweet Tea', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Nuggets - 6 Pc.', 'Diet Coke', 'Sausage, Egg, & Cheese Biscuit']"
102667,2667,29.63,10/22/2022,748375,443,True,"['Waffle Potato Fries - Small', '1% Chocolate Milk', 'Chick-fil-A Chicken Sandwich - Combo', 'Spicy Southwest Salad', 'Grilled Market Salad w/ Chick-fil-A Filet']"
102668,2668,8.28,10/22/2022,871008,700,True,"['Spicy Chicken Sandwich', 'Chicken, Egg, & Cheese Biscuit']"
102669,2669,15.86,10/22/2022,706968,905,True,"['Dasani Bottled Water', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Grilled Market Salad w/ Nuggets', 'Breakfast Filets']"
102670,2670,15.98,10/22/2022,669838,884,True,"['Simply Orange', 'Waffle Potato Fries - Small', '1/2 Sweet Tea, 1/2 Unsweet Tea', 'Grilled Chicken Club Sandwich - Combo']"
102671,2671,8.40,10/22/2022,415480,378,True,"['Chick-fil-A Chicken Sandwich - Combo', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
102672,2672,8.48,10/22/2022,106478,344,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Hash Brown Scramble Bowl']"
102673,2673,29.28,10/22/2022,908714,117,True,"['Vanilla Milkshake', 'Hash Brown Scramble Burrito', 'Spicy Southwest Salad', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
102674,2674,3.05,10/22/2022,106478,439,True,['Chick-fil-A Nuggets 8 Pc.']
102675,2675,20.62,10/22/2022,150541,997,True,"['Bacon, Egg, & Cheese Biscuit', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)', 'Grilled Market Salad w/ Grilled Filet', 'Chocolate Milkshake']"
102676,2676,11.33,10/22/2022,865465,154,True,"['Kale Crunch', 'Cookies & Cream Milkshake', 'Nuggets - 4 Pc.']"
102677,2677,22.70,10/22/2022,106478,86,True,"['Chick-n-Strips 2 Pc.', 'Spicy Chicken Deluxe Sandwich', 'Egg White Grill', 'Grilled Market Salad w/ Spicy Grilled Filet', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)']"
102678,2678,14.37,10/22/2022,738176,626,True,"['Dasani Bottled Water', 'Waffle Potato Chips', 'Waffle Potato Fries - Medium', 'Grilled Chicken Club Sandwich', 'English Muffin']"
102679,2679,26.48,10/22/2022,106478,862,True,"['Grilled Market Salad w/ Chick-fil-A Filet', 'Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Grilled Chicken Club Sandwich - Combo', 'Chick-n-Strips 3 Pc.']"
102680,2680,4.99,10/22/2022,727301,548,True,"['Chicken, Egg, & Cheese Biscuit']"
102681,2681,24.02,10/22/2022,865465,131,True,"['Grilled Market Salad w/ Chick-fil-A Filet', 'Cobb Salad', 'English Muffin', 'Breakfast Filets']"
102682,2682,7.73,10/22/2022,274617,768,True,"['Egg White Grill', 'Chick-n-Strips 2 Pc.']"
